Rok;Miesiąc;Dzień;Godzina;Temp. 2m [st.C];Wiatr 10m, Prędkość [m/s];Typ Opadu;Wysokość Opadu [mm];Wilgotność względna [%];Długość geograficzna;Szerokość geograficzna
2019;07;19;12;24,329;2,488;;;47;17.049640;51.123614
2019;07;19;13;25,191;2,064;;;42;17.049640;51.123614
2019;07;19;14;25,490;3,786;;;39;17.049640;51.123614
2019;07;19;15;23,271;4,019;płynny;0,19;54;17.049640;51.123614
2019;07;19;16;23,523;2,833;;;53;17.049640;51.123614
2019;07;19;17;23,914;2,143;;;52;17.049640;51.123614
2019;07;19;18;23,372;1,832;;;56;17.049640;51.123614
2019;07;19;19;22,946;1,846;płynny;0,01;58;17.049640;51.123614
2019;07;19;20;21,726;1,510;płynny;0,14;64;17.049640;51.123614
2019;07;19;21;20,617;1,260;płynny;0,30;69;17.049640;51.123614
2019;07;19;22;19,887;1,719;;;73;17.049640;51.123614
2019;07;19;23;18,725;2,279;;;79;17.049640;51.123614
2019;07;20;00;18,135;2,074;płynny;0,03;80;17.049640;51.123614
2019;07;20;01;17,190;2,082;;;85;17.049640;51.123614
2019;07;20;02;16,256;2,029;płynny;0,01;90;17.049640;51.123614
2019;07;20;03;16,131;1,720;;;93;17.049640;51.123614
2019;07;20;04;15,026;2,467;;;95;17.049640;51.123614
2019;07;20;05;14,652;1,751;;;95;17.049640;51.123614
2019;07;20;06;15,752;0,425;;;88;17.049640;51.123614
2019;07;20;07;17,552;0,429;;;79;17.049640;51.123614
2019;07;20;08;19,694;1,202;;;69;17.049640;51.123614
2019;07;20;09;22,192;1,639;;;58;17.049640;51.123614
2019;07;20;10;23,662;1,518;;;51;17.049640;51.123614
2019;07;20;11;24,669;1,603;;;47;17.049640;51.123614
2019;07;20;12;25,261;1,785;;;46;17.049640;51.123614
2019;07;20;13;25,850;1,461;;;46;17.049640;51.123614
2019;07;20;14;26,107;1,337;;;45;17.049640;51.123614
2019;07;20;15;26,587;1,367;;;44;17.049640;51.123614
2019;07;20;16;26,918;1,346;;;44;17.049640;51.123614
2019;07;20;17;27,118;1,359;;;44;17.049640;51.123614
2019;07;20;18;27,144;1,400;;;44;17.049640;51.123614
2019;07;20;19;27,060;1,131;;;45;17.049640;51.123614
2019;07;20;20;26,370;2,266;;;46;17.049640;51.123614
2019;07;20;21;24,148;3,101;;;51;17.049640;51.123614
2019;07;20;22;23,072;3,577;;;58;17.049640;51.123614
2019;07;20;23;21,473;3,552;;;67;17.049640;51.123614
2019;07;21;00;20,865;3,036;;;68;17.049640;51.123614
2019;07;21;01;21,204;3,010;płynny;0,13;68;17.049640;51.123614
2019;07;21;02;21,901;3,282;;;67;17.049640;51.123614
2019;07;21;03;21,035;3,079;;;70;17.049640;51.123614
2019;07;21;04;20,237;2,919;;;80;17.049640;51.123614
2019;07;21;05;20,895;2,879;;;70;17.049640;51.123614
2019;07;21;06;21,001;2,988;;;73;17.049640;51.123614
2019;07;21;07;22,522;2,447;;;68;17.049640;51.123614
2019;07;21;08;23,715;3,547;;;63;17.049640;51.123614
2019;07;21;09;24,523;4,019;;;56;17.049640;51.123614
2019;07;21;10;25,306;4,150;;;54;17.049640;51.123614
2019;07;21;11;25,810;4,531;;;53;17.049640;51.123614
2019;07;21;12;25,884;4,336;;;49;17.049640;51.123614
2019;07;21;13;25,068;4,048;;;52;17.049640;51.123614
2019;07;21;14;25,040;2,849;;;54;17.049640;51.123614
2019;07;21;15;23,772;3,260;;;60;17.049640;51.123614
2019;07;21;16;22,661;2,961;;;68;17.049640;51.123614
2019;07;21;17;22,978;3,215;;;68;17.049640;51.123614
2019;07;21;18;23,463;3,501;;;67;17.049640;51.123614
2019;07;21;19;23,179;2,611;płynny;0,11;69;17.049640;51.123614
2019;07;21;20;21,545;3,010;;;74;17.049640;51.123614
2019;07;21;21;19,974;3,537;;;76;17.049640;51.123614
2019;07;21;22;19,363;3,762;;;78;17.049640;51.123614
2019;07;21;23;18,268;3,655;;;81;17.049640;51.123614
2019;07;22;00;17,537;3,403;;;81;17.049640;51.123614
2019;07;22;01;16,727;3,470;;;82;17.049640;51.123614
2019;07;22;02;16,438;3,550;;;81;17.049640;51.123614
2019;07;22;03;15,549;3,503;;;79;17.049640;51.123614
2019;07;22;04;15,564;2,184;;;89;17.049640;51.123614
2019;07;22;05;15,281;1,856;;;90;17.049640;51.123614
2019;07;22;06;16,113;1,503;;;85;17.049640;51.123614
2019;07;22;07;17,336;1,639;;;79;17.049640;51.123614
2019;07;22;08;19,638;2,026;;;69;17.049640;51.123614
2019;07;22;09;21,447;2,135;;;62;17.049640;51.123614
2019;07;22;10;22,682;2,604;;;57;17.049640;51.123614
2019;07;22;11;23,413;2,848;;;52;17.049640;51.123614
2019;07;22;12;23,879;2,764;;;50;17.049640;51.123614
2019;07;22;13;24,171;2,860;;;49;17.049640;51.123614
2019;07;22;14;24,274;3,092;;;49;17.049640;51.123614
2019;07;22;15;24,157;2,547;;;49;17.049640;51.123614
2019;07;22;16;24,247;3,150;;;49;17.049640;51.123614
2019;07;22;17;24,241;2,389;;;49;17.049640;51.123614
2019;07;22;18;24,052;2,684;;;51;17.049640;51.123614
2019;07;22;19;23,352;2,481;;;55;17.049640;51.123614
2019;07;22;20;22,261;2,084;;;59;17.049640;51.123614
2019;07;22;21;20,054;2,828;;;61;17.049640;51.123614
2019;07;22;22;17,425;2,600;;;63;17.049640;51.123614
2019;07;22;23;14,965;2,453;;;70;17.049640;51.123614
2019;07;23;00;14,224;1,650;;;75;17.049640;51.123614
2019;07;23;01;16,710;1,486;;;77;17.049640;51.123614
2019;07;23;02;15,922;1,098;;;78;17.049640;51.123614
2019;07;23;03;13,224;0,662;płynny;0,05;81;17.049640;51.123614
2019;07;23;04;17,514;1,791;;;92;17.049640;51.123614
2019;07;23;05;17,338;1,741;;;93;17.049640;51.123614
2019;07;23;06;17,259;1,740;;;93;17.049640;51.123614
2019;07;23;07;17,616;1,783;;;91;17.049640;51.123614
2019;07;23;08;18,489;2,311;;;85;17.049640;51.123614
2019;07;23;09;20,428;3,236;;;75;17.049640;51.123614
2019;07;23;10;22,177;3,764;;;68;17.049640;51.123614
2019;07;23;11;23,335;3,694;;;63;17.049640;51.123614
2019;07;23;12;24,119;3,926;;;60;17.049640;51.123614
2019;07;23;13;24,307;4,032;;;59;17.049640;51.123614
2019;07;23;14;24,727;4,041;;;59;17.049640;51.123614
2019;07;23;15;24,967;3,614;;;59;17.049640;51.123614
2019;07;23;16;25,541;3,277;;;57;17.049640;51.123614
2019;07;23;17;25,723;3,296;;;57;17.049640;51.123614
2019;07;23;18;25,730;3,130;;;57;17.049640;51.123614
2019;07;23;19;25,362;2,761;;;59;17.049640;51.123614
2019;07;23;20;23,991;2,278;;;65;17.049640;51.123614
2019;07;23;21;22,274;1,862;;;70;17.049640;51.123614
2019;07;23;22;21,089;1,596;;;74;17.049640;51.123614
2019;07;23;23;20,425;0,331;;;80;17.049640;51.123614
2019;07;24;00;20,177;0,808;;;81;17.049640;51.123614
2019;07;24;01;19,362;1,219;;;83;17.049640;51.123614
2019;07;24;02;18,513;1,512;;;88;17.049640;51.123614
2019;07;24;03;17,739;1,890;;;92;17.049640;51.123614
2019;07;24;04;17,093;1,926;;;100;17.049640;51.123614
2019;07;24;05;16,114;0,733;;;100;17.049640;51.123614
2019;07;24;06;15,642;0,562;;;100;17.049640;51.123614
2019;07;24;07;16,434;0,987;;;100;17.049640;51.123614
2019;07;24;08;17,352;1,111;;;99;17.049640;51.123614
2019;07;24;09;21,183;1,524;;;81;17.049640;51.123614
2019;07;24;10;23,275;2,124;;;70;17.049640;51.123614
2019;07;24;11;24,318;2,189;;;61;17.049640;51.123614
2019;07;24;12;25,209;2,253;;;54;17.049640;51.123614
2019;07;24;13;25,998;2,370;;;48;17.049640;51.123614
2019;07;24;14;26,571;2,367;;;47;17.049640;51.123614
2019;07;24;15;26,989;2,143;;;46;17.049640;51.123614
2019;07;24;16;27,216;1,927;;;46;17.049640;51.123614
2019;07;24;17;27,261;1,749;;;47;17.049640;51.123614
2019;07;24;18;27,071;1,897;;;48;17.049640;51.123614
2019;07;24;19;26,655;2,085;;;50;17.049640;51.123614
2019;07;24;20;25,661;2,188;;;55;17.049640;51.123614
2019;07;24;21;23,975;2,442;;;60;17.049640;51.123614
2019;07;24;22;22,628;2,745;;;62;17.049640;51.123614
2019;07;24;23;21,964;2,671;;;64;17.049640;51.123614
2019;07;25;00;20,990;2,584;;;66;17.049640;51.123614
2019;07;25;01;19,361;2,169;;;72;17.049640;51.123614
2019;07;25;02;18,264;1,322;;;77;17.049640;51.123614
2019;07;25;03;17,644;0,719;;;80;17.049640;51.123614
2019;07;25;04;18,011;1,642;;;88;17.049640;51.123614
2019;07;25;05;17,501;2,098;;;91;17.049640;51.123614
2019;07;25;06;17,673;1,420;;;90;17.049640;51.123614
2019;07;25;07;19,595;1,469;;;81;17.049640;51.123614
2019;07;25;08;21,897;1,662;;;71;17.049640;51.123614
2019;07;25;09;24,334;1,808;;;61;17.049640;51.123614
2019;07;25;10;25,764;1,456;;;55;17.049640;51.123614
2019;07;25;11;26,840;0,968;;;50;17.049640;51.123614
2019;07;25;12;27,836;0,513;;;43;17.049640;51.123614
2019;07;25;13;28,663;0,811;;;38;17.049640;51.123614
2019;07;25;14;29,292;1,250;;;35;17.049640;51.123614
2019;07;25;15;29,519;1,810;;;34;17.049640;51.123614
2019;07;25;16;29,427;2,375;;;37;17.049640;51.123614
2019;07;25;17;29,154;2,465;;;36;17.049640;51.123614
2019;07;25;18;28,853;2,522;;;37;17.049640;51.123614
2019;07;25;19;28,335;2,092;;;41;17.049640;51.123614
2019;07;25;20;26,854;2,290;;;47;17.049640;51.123614
2019;07;25;21;25,249;2,933;;;54;17.049640;51.123614
2019;07;25;22;24,184;3,037;;;59;17.049640;51.123614
2019;07;25;23;23,467;2,935;;;61;17.049640;51.123614
2019;07;26;00;22,412;3,428;;;65;17.049640;51.123614
2019;07;26;01;21,664;3,796;;;68;17.049640;51.123614
2019;07;26;02;20,795;3,717;;;72;17.049640;51.123614
2019;07;26;03;19,919;3,497;;;74;17.049640;51.123614
2019;07;26;04;18,351;2,324;;;88;17.049640;51.123614
2019;07;26;05;17,429;2,259;;;91;17.049640;51.123614
2019;07;26;06;17,621;1,977;;;88;17.049640;51.123614
2019;07;26;07;18,786;1,468;;;83;17.049640;51.123614
2019;07;26;08;20,398;2,002;;;77;17.049640;51.123614
2019;07;26;09;21,973;2,701;;;69;17.049640;51.123614
2019;07;26;10;23,229;2,712;;;57;17.049640;51.123614
2019;07;26;11;24,261;3,053;;;48;17.049640;51.123614
2019;07;26;12;24,987;3,225;;;44;17.049640;51.123614
2019;07;26;13;25,602;3,100;;;42;17.049640;51.123614
2019;07;26;14;26,090;3,045;;;40;17.049640;51.123614
2019;07;26;15;26,395;2,953;;;37;17.049640;51.123614
2019;07;26;16;26,458;3,180;;;39;17.049640;51.123614
2019;07;26;17;25,996;3,277;;;43;17.049640;51.123614
2019;07;26;18;25,344;3,878;;;46;17.049640;51.123614
2019;07;26;19;24,607;3,884;;;49;17.049640;51.123614
2019;07;26;20;23,569;2,939;;;53;17.049640;51.123614
2019;07;26;21;22,645;2,351;;;55;17.049640;51.123614
2019;07;26;22;21,642;2,832;;;56;17.049640;51.123614
2019;07;26;23;20,613;3,349;;;55;17.049640;51.123614
2019;07;27;00;19,637;3,470;;;57;17.049640;51.123614
2019;07;27;01;18,839;3,141;;;61;17.049640;51.123614
2019;07;27;02;18,301;2,708;;;64;17.049640;51.123614
2019;07;27;03;16,959;2,198;;;70;17.049640;51.123614
2019;07;27;04;16,918;2,945;;;82;17.049640;51.123614
2019;07;27;05;16,406;2,752;;;85;17.049640;51.123614
2019;07;27;06;17,098;2,681;;;82;17.049640;51.123614
2019;07;27;07;18,338;2,315;;;76;17.049640;51.123614
2019;07;27;08;19,953;2,602;;;68;17.049640;51.123614
2019;07;27;09;21,851;3,434;;;59;17.049640;51.123614
2019;07;27;10;23,229;4,097;;;52;17.049640;51.123614
2019;07;27;11;23,958;3,626;;;48;17.049640;51.123614
2019;07;27;12;24,506;2,962;;;47;17.049640;51.123614
2019;07;27;13;25,306;3,171;;;44;17.049640;51.123614
2019;07;27;14;25,531;3,721;płynny;0,06;44;17.049640;51.123614
2019;07;27;15;25,531;3,712;płynny;0,28;46;17.049640;51.123614
2019;07;27;16;25,827;3,577;płynny;0,04;46;17.049640;51.123614
2019;07;27;17;25,519;2,698;płynny;0,40;49;17.049640;51.123614
2019;07;27;18;25,388;2,739;;;50;17.049640;51.123614
2019;07;27;19;23,957;2,847;płynny;1,04;60;17.049640;51.123614
2019;07;27;20;20,307;2,995;płynny;1,53;72;17.049640;51.123614
2019;07;27;21;20,850;3,093;płynny;0,10;75;17.049640;51.123614
2019;07;27;22;19,845;3,110;;;83;17.049640;51.123614
2019;07;27;23;19,217;2,723;;;86;17.049640;51.123614
2019;07;28;00;18,703;3,439;;;90;17.049640;51.123614
2019;07;28;01;15,396;3,365;;;92;17.049640;51.123614
2019;07;28;02;18,578;3,279;;;95;17.049640;51.123614
2019;07;28;03;17,412;2,414;;;99;17.049640;51.123614
2019;07;28;04;17,854;3,186;;;91;17.049640;51.123614
2019;07;28;05;17,157;2,590;;;94;17.049640;51.123614
2019;07;28;06;17,810;2,114;;;91;17.049640;51.123614
2019;07;28;07;19,676;2,426;;;83;17.049640;51.123614
2019;07;28;08;22,190;3,211;;;73;17.049640;51.123614
2019;07;28;09;24,227;3,654;;;62;17.049640;51.123614
2019;07;28;10;25,751;3,717;;;54;17.049640;51.123614
2019;07;28;11;26,802;3,145;;;51;17.049640;51.123614
2019;07;28;12;28,005;2,918;;;47;17.049640;51.123614
2019;07;28;13;28,758;2,909;;;44;17.049640;51.123614
2019;07;28;14;29,398;2,515;;;41;17.049640;51.123614
2019;07;28;15;29,895;1,955;;;41;17.049640;51.123614
2019;07;28;16;30,154;2,228;płynny;0,02;41;17.049640;51.123614
2019;07;28;17;29,418;3,233;płynny;1,40;44;17.049640;51.123614
2019;07;28;18;29,156;3,116;płynny;0,98;46;17.049640;51.123614
2019;07;28;19;27,607;2,280;płynny;0,13;53;17.049640;51.123614
2019;07;28;20;25,291;2,304;płynny;0,09;61;17.049640;51.123614
2019;07;28;21;24,891;0,812;;;65;17.049640;51.123614
2019;07;28;22;24,260;1,137;;;69;17.049640;51.123614
2019;07;28;23;23,079;1,428;;;73;17.049640;51.123614
2019;07;29;00;22,049;1,712;;;74;17.049640;51.123614
2019;07;29;01;20,986;2,157;;;78;17.049640;51.123614
2019;07;29;02;20,049;1,311;;;85;17.049640;51.123614
2019;07;29;03;19,652;0,622;;;89;17.049640;51.123614
2019;07;29;04;19,972;0,596;;;86;17.049640;51.123614
2019;07;29;05;19,081;2,272;;;91;17.049640;51.123614
2019;07;29;06;19,614;1,600;;;90;17.049640;51.123614
2019;07;29;07;21,671;1,674;;;80;17.049640;51.123614
2019;07;29;08;23,951;1,778;;;70;17.049640;51.123614
2019;07;29;09;25,924;1,737;;;63;17.049640;51.123614
2019;07;29;10;27,622;1,966;;;57;17.049640;51.123614
2019;07;29;11;29,053;2,068;;;51;17.049640;51.123614
2019;07;29;12;30,209;2,079;płynny;0,13;46;17.049640;51.123614
2019;07;29;13;30,176;1,589;płynny;1,37;45;17.049640;51.123614
2019;07;29;14;30,430;2,009;płynny;0,34;44;17.049640;51.123614
2019;07;29;15;29,601;2,213;płynny;1,98;48;17.049640;51.123614
2019;07;29;16;28,475;2,230;płynny;1,30;53;17.049640;51.123614
2019;07;29;17;28,073;2,282;płynny;0,30;56;17.049640;51.123614
2019;07;29;18;26,677;3,412;płynny;0,97;65;17.049640;51.123614
2019;07;29;19;24,936;3,195;płynny;1,39;72;17.049640;51.123614
2019;07;29;20;23,948;2,736;płynny;0,61;77;17.049640;51.123614
2019;07;29;21;23,084;3,073;;;82;17.049640;51.123614
2019;07;29;22;19,973;3,274;;;87;17.049640;51.123614
2019;07;29;23;20,852;3,068;płynny;0,20;91;17.049640;51.123614
2019;07;30;00;18,058;2,796;płynny;1,09;93;17.049640;51.123614
2019;07;30;01;17,973;3,717;płynny;0,53;93;17.049640;51.123614
2019;07;30;02;17,670;3,416;płynny;0,38;94;17.049640;51.123614
2019;07;30;03;16,461;3,891;;;96;17.049640;51.123614
2019;07;30;04;20,017;3,853;;;96;17.049640;51.123614
2019;07;30;05;19,706;4,147;;;97;17.049640;51.123614
2019;07;30;06;20,216;4,083;;;97;17.049640;51.123614
2019;07;30;07;20,668;4,128;płynny;0,09;96;17.049640;51.123614
2019;07;30;08;20,851;4,091;;;94;17.049640;51.123614
2019;07;30;09;21,547;4,119;;;90;17.049640;51.123614
2019;07;30;10;22,526;4,188;;;85;17.049640;51.123614
2019;07;30;11;24,016;4,191;;;78;17.049640;51.123614
2019;07;30;12;25,707;3,963;;;70;17.049640;51.123614
2019;07;30;13;26,713;3,878;;;65;17.049640;51.123614
2019;07;30;14;27,405;4,040;;;62;17.049640;51.123614
2019;07;30;15;27,881;4,314;;;59;17.049640;51.123614
2019;07;30;16;28,042;4,265;płynny;0,41;57;17.049640;51.123614
2019;07;30;17;27,325;3,871;płynny;1,93;60;17.049640;51.123614
2019;07;30;18;26,391;3,296;płynny;0,70;65;17.049640;51.123614
2019;07;30;19;25,365;3,053;płynny;0,27;70;17.049640;51.123614
2019;07;30;20;23,878;3,484;płynny;0,29;77;17.049640;51.123614
2019;07;30;21;20,399;3,864;płynny;1,28;83;17.049640;51.123614
2019;07;30;22;18,024;3,572;płynny;0,60;86;17.049640;51.123614
2019;07;30;23;18,838;3,403;płynny;0,06;87;17.049640;51.123614
2019;07;31;00;16,476;3,339;płynny;1,76;92;17.049640;51.123614
2019;07;31;01;16,531;3,230;płynny;0,38;94;17.049640;51.123614
2019;07;31;02;15,351;2,969;płynny;0,05;97;17.049640;51.123614
2019;07;31;03;15,366;2,628;;;99;17.049640;51.123614
2019;07;31;04;17,875;2,126;;;97;17.049640;51.123614
2019;07;31;05;17,438;1,861;;;98;17.049640;51.123614
2019;07;31;06;17,651;1,674;;;93;17.049640;51.123614
2019;07;31;07;18,619;1,258;;;87;17.049640;51.123614
2019;07;31;08;19,787;0,764;;;80;17.049640;51.123614
2019;07;31;09;21,262;0,894;;;73;17.049640;51.123614
2019;07;31;10;22,703;1,317;;;67;17.049640;51.123614
2019;07;31;11;23,466;1,829;płynny;0,06;65;17.049640;51.123614
2019;07;31;12;22,660;3,425;płynny;0,44;71;17.049640;51.123614
2019;07;31;13;22,108;3,028;płynny;0,04;73;17.049640;51.123614
2019;07;31;14;23,005;2,535;;;67;17.049640;51.123614
2019;07;31;15;23,698;1,940;;;63;17.049640;51.123614
2019;07;31;16;23,459;1,976;płynny;0,90;64;17.049640;51.123614
2019;07;31;17;23,048;2,198;płynny;0,70;65;17.049640;51.123614
2019;07;31;18;22,110;2,046;płynny;0,01;68;17.049640;51.123614
2019;07;31;19;21,413;2,400;;;66;17.049640;51.123614
2019;07;31;20;20,125;2,640;;;70;17.049640;51.123614
2019;07;31;21;19,490;2,220;;;71;17.049640;51.123614
2019;07;31;22;19,629;2,261;;;74;17.049640;51.123614
2019;07;31;23;18,894;2,602;;;76;17.049640;51.123614
2019;08;01;00;17,372;2,236;;;77;17.049640;51.123614
2019;08;01;01;17,187;2,392;płynny;0,05;86;17.049640;51.123614
2019;08;01;02;14,533;2,397;;;88;17.049640;51.123614
2019;08;01;03;16,684;2,501;;;90;17.049640;51.123614
2019;08;01;04;15,445;2,827;;;94;17.049640;51.123614
2019;08;01;05;15,110;2,617;;;92;17.049640;51.123614
2019;08;01;06;15,533;2,398;;;89;17.049640;51.123614
2019;08;01;07;16,998;2,498;;;82;17.049640;51.123614
2019;08;01;08;18,719;2,854;;;75;17.049640;51.123614
2019;08;01;09;20,095;2,993;;;69;17.049640;51.123614
2019;08;01;10;21,183;3,246;;;63;17.049640;51.123614
2019;08;01;11;22,044;3,334;;;59;17.049640;51.123614
2019;08;01;12;22,519;3,631;płynny;0,15;57;17.049640;51.123614
2019;08;01;13;22,379;4,080;płynny;0,50;58;17.049640;51.123614
2019;08;01;14;22,472;3,854;płynny;0,39;57;17.049640;51.123614
2019;08;01;15;22,806;4,075;;;55;17.049640;51.123614
2019;08;01;16;22,777;4,324;;;55;17.049640;51.123614
2019;08;01;17;22,471;3,966;;;58;17.049640;51.123614
2019;08;01;18;22,053;3,630;;;59;17.049640;51.123614
2019;08;01;19;21,609;2,617;;;60;17.049640;51.123614
2019;08;01;20;20,751;2,074;;;62;17.049640;51.123614
2019;08;01;21;19,531;2,050;;;68;17.049640;51.123614
2019;08;01;22;18,461;2,068;;;73;17.049640;51.123614
2019;08;01;23;17,812;1,678;;;76;17.049640;51.123614
2019;08;02;00;16,947;1,409;;;80;17.049640;51.123614
2019;08;02;01;16,242;1,117;;;84;17.049640;51.123614
2019;08;02;02;15,690;0,844;;;86;17.049640;51.123614
2019;08;02;03;15,196;0,504;;;89;17.049640;51.123614
2019;08;02;04;14,450;2,325;;;90;17.049640;51.123614
2019;08;02;05;14,062;2,325;;;93;17.049640;51.123614
2019;08;02;06;14,465;1,730;;;90;17.049640;51.123614
2019;08;02;07;15,426;1,410;;;86;17.049640;51.123614
2019;08;02;08;16,883;1,360;;;80;17.049640;51.123614
2019;08;02;09;18,730;1,416;;;70;17.049640;51.123614
2019;08;02;10;20,124;1,706;;;63;17.049640;51.123614
2019;08;02;11;21,049;2,009;;;57;17.049640;51.123614
2019;08;02;12;21,830;2,230;;;53;17.049640;51.123614
2019;08;02;13;22,338;2,359;;;50;17.049640;51.123614
2019;08;02;14;22,785;2,260;;;47;17.049640;51.123614
2019;08;02;15;23,102;2,012;;;45;17.049640;51.123614
2019;08;02;16;23,277;1,915;;;43;17.049640;51.123614
2019;08;02;17;23,185;1,938;;;43;17.049640;51.123614
2019;08;02;18;22,928;2,385;;;45;17.049640;51.123614
2019;08;02;19;22,465;2,747;;;48;17.049640;51.123614
2019;08;02;20;20,993;2,561;;;52;17.049640;51.123614
2019;08;02;21;20,100;2,836;;;58;17.049640;51.123614
2019;08;02;22;18,955;3,206;;;62;17.049640;51.123614
2019;08;02;23;17,832;2,877;;;64;17.049640;51.123614
2019;08;03;00;17,786;2,970;;;64;17.049640;51.123614
2019;08;03;01;17,947;2,771;;;64;17.049640;51.123614
2019;08;03;02;17,410;2,407;;;65;17.049640;51.123614
2019;08;03;03;15,646;2,118;;;73;17.049640;51.123614
2019;08;03;04;14,124;2,040;;;89;17.049640;51.123614
2019;08;03;05;13,681;2,244;;;91;17.049640;51.123614
2019;08;03;06;14,046;2,190;;;89;17.049640;51.123614
2019;08;03;07;14,964;1,898;;;85;17.049640;51.123614
2019;08;03;08;16,406;1,780;;;79;17.049640;51.123614
2019;08;03;09;17,685;2,161;;;73;17.049640;51.123614
2019;08;03;10;19,035;2,368;płynny;0,10;68;17.049640;51.123614
2019;08;03;11;19,836;2,567;płynny;0,65;64;17.049640;51.123614
2019;08;03;12;20,114;2,951;płynny;0,77;62;17.049640;51.123614
2019;08;03;13;21,030;3,516;płynny;0,35;53;17.049640;51.123614
2019;08;03;14;21,890;3,782;płynny;0,10;43;17.049640;51.123614
2019;08;03;15;22,046;4,413;;;39;17.049640;51.123614
2019;08;03;16;21,893;4,582;;;39;17.049640;51.123614
2019;08;03;17;21,393;4,363;;;44;17.049640;51.123614
2019;08;03;18;20,708;3,982;;;44;17.049640;51.123614
2019;08;03;19;19,875;3,642;;;54;17.049640;51.123614
2019;08;03;20;18,367;2,658;;;56;17.049640;51.123614
2019;08;03;21;17,039;2,496;;;59;17.049640;51.123614
2019;08;03;22;16,174;3,004;;;63;17.049640;51.123614
2019;08;03;23;15,379;2,725;;;66;17.049640;51.123614
2019;08;04;00;15,054;2,424;;;67;17.049640;51.123614
2019;08;04;01;13,585;2,212;;;71;17.049640;51.123614
2019;08;04;02;13,698;2,345;;;74;17.049640;51.123614
2019;08;04;03;13,471;2,535;;;77;17.049640;51.123614
2019;08;04;04;13,542;3,109;;;85;17.049640;51.123614
2019;08;04;05;13,026;3,106;;;88;17.049640;51.123614
2019;08;04;06;13,978;3,034;;;85;17.049640;51.123614
2019;08;04;07;15,783;2,879;;;77;17.049640;51.123614
2019;08;04;08;17,762;3,045;;;70;17.049640;51.123614
2019;08;04;09;19,572;3,151;;;62;17.049640;51.123614
2019;08;04;10;20,995;3,096;;;56;17.049640;51.123614
2019;08;04;11;22,091;3,161;;;48;17.049640;51.123614
2019;08;04;12;22,690;3,164;;;44;17.049640;51.123614
2019;08;04;13;23,191;3,119;;;42;17.049640;51.123614
2019;08;04;14;23,557;3,178;;;41;17.049640;51.123614
2019;08;04;15;23,573;3,223;płynny;0,01;43;17.049640;51.123614
2019;08;04;16;23,633;3,149;;;43;17.049640;51.123614
2019;08;04;17;23,290;3,101;;;45;17.049640;51.123614
2019;08;04;18;23,108;2,797;;;46;17.049640;51.123614
2019;08;04;19;22,732;2,341;;;48;17.049640;51.123614
2019;08;04;20;20,595;2,782;;;54;17.049640;51.123614
2019;08;04;21;19,427;3,100;;;60;17.049640;51.123614
2019;08;04;22;18,290;3,006;płynny;0,09;70;17.049640;51.123614
2019;08;04;23;17,273;2,466;płynny;0,31;80;17.049640;51.123614
2019;08;05;00;16,620;2,009;płynny;0,30;84;17.049640;51.123614
2019;08;05;01;15,900;2,038;płynny;0,05;88;17.049640;51.123614
2019;08;05;02;15,269;2,212;;;89;17.049640;51.123614
2019;08;05;03;14,973;2,669;;;89;17.049640;51.123614
2019;08;05;04;14,391;1,851;;;89;17.049640;51.123614
2019;08;05;05;13,885;1,639;;;92;17.049640;51.123614
2019;08;05;06;14,571;1,265;;;87;17.049640;51.123614
